l;Destination;Channel;AdvanceDays;TicketWeekday;DepartureWeekday;Fare;miles
DTW;TPA;Offline;48;Wednesday;Tuesday;68.84;985
DTW;TPA;Offline;49;Thursday;Thursday;93.495;985
DTW;TPA;Expedia;4;Friday;Tuesday;70.7;985
DTW;TPA;Offline;61;Friday;Wednesday;92.1;985
DTW;TPA;Offline;80;Tuesday;Friday;84.34666667;985
DTW;TPA;Orbitz;3;Thursday;Sunday;106.98;985
DTW;TPA;Travelocity;103;Monday;Saturday;160;985
DTW;TPA;Expedia;19;Thursday;Tuesday;78.14;985
DTW;TPA;Offline;95;Saturday;Wednesday;64.19;985
DTW;TPA;Travelocity;49;Monday;Monday;64.19;985
DTW;TPA;Expedia;18;Monday;Friday;205.83;985
DTW;TPA;Expedia;20;Thursday;Wednesday;75.815;985
DTW;TPA;Expedia;56;Thursday;Thursday;129.3;985
DTW;TPA;Offline;4;Friday;Tuesday;176.691;985
DTW;TPA;Travelocity;26;Friday;Wednesday;78.14;985
DTW;TPA;Travelocity;34;Saturday;Friday;75.815;985
DTW;TPA;Offline;15;Sunday;Monday;184.044;985
DTW;TPA;Expedia;87;Tuesday;Friday;59.54;985
DTW;TPA;Offline;19;Thursday;Tuesday;127.7709091;985
DTW;TPA;Offline;19;Sunday;Friday;180.7425;985
DTW;TPA;Offline;137;Saturday;Wednesday;106.05;985
DTW;TPA;Offline;31;Monday;Thursday;80.31285714;985
DTW;TPA;Offline;20;Thursday;Wednesday;79.11375;985
DTW;TPA;Offline;117;Monday;Saturday;68.995;985
DTW;TPA;Offline;65;Saturday;Monday;71.94333333;985
DTW;TPA;Travelocity;101;Sunday;Wednesday;64.19;985
DTW;TPA;Expedia;26;Tuesday;Sunday;115.66;985
DTW;TPA;Online Other;31;Monday;Thursday;85.4;985
DTW;TPA;Orbitz;4;Friday;Tuesday;82.79;985
DTW;TPA;Orbitz;31;Monday;Thursday;85.27666667;985
DTW;TPA;Expedia;41;Sunday;Saturday;92.1;985
DTW;TPA;Expedia;20;Monday;Sunday;169.31;985
DTW;TPA;Online Other;131;Monday;Saturday;144;985
DTW;TPA;Offline;97;Saturday;Friday;64.19;985
DTW;TPA;Travelocity;4;Friday;Tuesday;115.58;985
DTW;TPA;Orbitz;20;Thursday;Wednesday;73.49;985
DTW;TPA;Expedia;85;Wednesday;Thursday;59.54;985
DTW;TPA;Offline;26;Tuesday;Sunday;132.44375;985
DTW;TPA;Travelocity;68;Monday;Saturday;129.3;985
DTW;TPA;Expedia;45;Sunday;Wednesday;124.19;985
DTW;TPA;Offline;94;Tuesday;Friday;101.865;985
DTW;TPA;Offline;35;Friday;Friday;93.21;985
DTW;TPA;Offline;85;Thursday;Friday;104.6533333;985
DTW;TPA;Offline;68;Sunday;Friday;125.12;985
DTW;TPA;Offline;75;Friday;Wednesday;92.98;985
DTW;TPA;Offline;26;Sunday;Friday;130.9642857;985
DTW;TPA;Expedia;17;Thursday;Sunday;101.4;985
DTW;TPA;Offline;11;Friday;Tuesday;144.0542857;985
DTW;TPA;Offline;36;Saturday;Sunday;147.91;985
DTW;TPA;Expedia;27;Thursday;Wednesday;82.79;985
DTW;TPA;Offline;45;Friday;Monday;98.85;985
DTW;TPA;Orbitz;74;Thursday;Monday;59.54;985
DTW;TPA;Offline;38;Monday;Thursday;89.703;985
DTW;TPA;Orbitz;4;Saturday;Wednesday;70.7;985
DTW;TPA;Expedia;20;Tuesday;Monday;78.14;985
DTW;TPA;Travelocity;26;Sunday;Friday;96.75;985
DTW;TPA;Travelocity;26;Thursday;Tuesday;78.14;985
DTW;TPA;Online Other;72;Monday;Wednesday;57.77;985
DTW;TPA;Offline;101;Tuesday;Friday;74.655;985
DTW;TPA;Orbitz;72;Monday;Wednesday;124.19;985
DTW;TPA;Offline;27;Thursday;Wednesday;123.3763636;985
DTW;TPA;Offline;12;Monday;Saturday;122.905;985
DTW;TPA;Orbitz;11;Friday;Tuesday;278.14;985
DTW;TPA;Online Other;5;Wednesday;Monday;128.375;985
DTW;TPA;Travelocity;25;Monday;Friday;106.05;985
DTW;TPA;Offline;82;Friday;Wednesday;59.54;985
DTW;TPA;Travelocity;13;Saturday;Friday;169.31;985
DTW;TPA;Offline;7;Saturday;Saturday;137.8666667;985
DTW;TPA;Orbitz;12;Monday;Saturday;239.07;985
DTW;TPA;Online Other;27;Thursday;Wednesday;73.49;985
DTW;TPA;Offline;44;Friday;Sunday;158.14;985
DTW;TPA;Online Other;20;Tuesday;Monday;78.14;985
DTW;TPA;Expedia;46;Tuesday;Saturday;68.84;985
DTW;TPA;Orbitz;108;Tuesday;Friday;64.19;985
DTW;TPA;Travelocity;98;Sunday;Sunday;129.31;985
DTW;TPA;Online Other;82;Monday;Saturday;139.82;985
DTW;TPA;Offline;84;Monday;Monday;61.865;985
DTW;TPA;Orbitz;42;Friday;Friday;143.26;985
DTW;TPA;Offline;45;Monday;Thursday;96.745;985
DTW;TPA;Expedia;12;Wednesday;Monday;106.98;985
DTW;TPA;Offline;31;Wednesday;Saturday;135.55;985
DTW;TPA;Offline;18;Friday;Tuesday;78.14;985
DTW;TPA;Offline;20;Saturday;Friday;114.5283333;985
DTW;TPA;Offline;46;Tuesday;Saturday;127.0633333;985
DTW;TPA;Orbitz;45;Monday;Thursday;64.19;985
DTW;TPA;Travelocity;33;Thursday;Tuesday;68.84;985
DTW;TPA;Travelocity;62;Tuesday;Monday;64.19;985
DTW;TPA;Orbitz;10;Tuesday;Friday;202.755;985
DTW;TPA;Orbitz;66;Wednesday;Saturday;64.19;985
DTW;TPA;Orbitz;46;Tuesday;Saturday;124.19;985
DTW;TPA;Offline;12;Wednesday;Monday;106.9681818;985
DTW;TPA;Travelocity;20;Saturday;Friday;106.05;985
DTW;TPA;Expedia;12;Tuesday;Sunday;106.98;985
DTW;TPA;Offline;106;Friday;Saturday;86.4;985
DTW;TPA;Offline;91;Friday;Friday;64.19;985
DTW;TPA;Offline;54;Saturday;Thursday;82.795;985
DTW;TPA;Travelocity;106;Friday;Saturday;64.19;985
DTW;TPA;Travelocity;24;Thursday;Sunday;78.14;985
DTW;TPA;Offline;34;Monday;Sunday;96.932;985
DTW;TPA;Travelocity;40;Sunday;Friday;73.49;985
DTW;TPA;Offline;104;Wednesday;Tuesday;129.31;985
DTW;TPA;Offline;18;Tuesday;Saturday;116.094;985
DTW;TPA;Orbitz;21;Friday;Friday;106.05;985
DTW;TPA;Offline;12;Tuesday;Sunday;140.617;985
DTW;TPA;Expedia;23;Friday;Sunday;96.75;985
DTW;TPA;Offline;52;Monday;Thursday;123.485;985
DTW;TPA;Orbitz;34;Thursday;Wednesday;73.49;985
DTW;TPA;Expedia;39;Monday;Friday;112.25;985
DTW;TPA;Offline;21;Saturday;Saturday;160.28;985
DTW;TPA;Travelocity;34;Monday;Sunday;106.05;985
DTW;TPA;Travelocity;34;Thursday;Wednesday;73.49;985
DTW;TPA;Offline;36;Wednesday;Thursday;102.095;985
DTW;TPA;Offline;47;Sunday;Friday;134.06;985
DTW;TPA;Offline;25;Friday;Tuesday;131.81;985
DTW;TPA;Travelocity;67;Wednesday;Sunday;59.54;985
DTW;TPA;Offline;24;Sunday;Wednesday;78.53266667;985
DTW;TPA;Expedia;28;Saturday;Saturday;106.05;985
DTW;TPA;Online Other;13;Thursday;Wednesday;169.31;985
DTW;TPA;Offline;47;Thursday;Tuesday;88.99333333;985
DTW;TPA;Expedia;2;Wednesday;Friday;131.7833333;985
DTW;TPA;Offline;41;Monday;Sunday;124.468;985
DTW;TPA;Online Other;47;Tuesday;Sunday;98.885;985
DTW;TPA;Offline;85;Saturday;Sunday;98.3;985
DTW;TPA;Orbitz;17;Tuesday;Friday;62.79;985
DTW;TPA;Offline;41;Thursday;Wednesday;94.80833333;985
DTW;TPA;Orbitz;6;Tuesday;Monday;104.19;985
DTW;TPA;Offline;28;Saturday;Saturday;121.865;985
DTW;TPA;Offline;109;Sunday;Thursday;64.19;985
DTW;TPA;Offline;60;Tuesday;Saturday;128.0633333;985
DTW;TPA;Travelocity;41;Monday;Sunday;68.84;985
DTW;TPA;Offline;2;Wednesday;Friday;128.1797917;985
DTW;TPA;Offline;54;Sunday;Friday;138.9133333;985
DTW;TPA;Travelocity;6;Tuesday;Monday;162.79;985
DTW;TPA;Offline;2;Saturday;Monday;190.5;985
DTW;TPA;Online Other;59;Monday;Thursday;99.63;985
DTW;TPA;Offline;102;Saturday;Wednesday;89.305;985
DTW;TPA;Expedia;68;Friday;Wednesday;64.19;985
DTW;TPA;Offline;63;Friday;Friday;106.2825;985
DTW;TPA;Offline;54;Thursday;Tuesday;65.74;985
DTW;TPA;Orbitz;19;Wednesday;Monday;73.49;985
DTW;TPA;Offline;32;Friday;Tuesday;72.7925;985
DTW;TPA;Offline;2;Monday;Wednesday;156.5617778;985
DTW;TPA;Offline;5;Friday;Wednesday;127.7094444;985
DTW;TPA;Offline;35;Saturday;Saturday;153.8;985
DTW;TPA;Offline;48;Thursday;Wednesday;121.646;985
DTW;TPA;Travelocity;98;Thursday;Thursday;62.32;985
DTW;TPA;Travelocity;55;Wednesday;Tuesday;64.19;985
DTW;TPA;Offline;61;Sunday;Friday;143.72;985
DTW;TPA;Online Other;48;Monday;Sunday;61.95;985
DTW;TPA;Travelocity;2;Wednesday;Friday;106.98;985
DTW;TPA;Online Other;20;Thursday;Wednesday;78.14;985
DTW;TPA;Expedia;26;Wednesday;Monday;73.49;985
DTW;TPA;Expedia;82;Saturday;Thursday;64.19;985
DTW;TPA;Offline;41;Saturday;Friday;121.315;985
DTW;TPA;Travelocity;30;Friday;Sunday;96.75;985
DTW;TPA;Offline;105;Thursday;Thursday;64.19;985
DTW;TPA;Expedia;68;Sunday;Friday;162.04;985
DTW;TPA;Expedia;11;Friday;Tuesday;73.49;985
DTW;TPA;Orbitz;2;Monday;Wednesday;70.7;985
DTW;TPA;Expedia;9;Wednesday;Friday;106.05;985
DTW;TPA;Orbitz;63;Monday;Monday;59.54;985
DTW;TPA;Offline;42;Saturday;Saturday;99.74285714;985
DTW;TPA;Travelocity;2;Monday;Wednesday;134.2633333;985
DTW;TPA;Orbitz;62;Wednesday;Tuesday;64.19;985
DTW;TPA;Offline;104;Saturday;Friday;73.49333333;985
DTW;TPA;Travelocity;42;Saturday;Saturday;94.89;985
DTW;TPA;Offline;68;Thursday;Tuesday;59.54;985
DTW;TPA;Offline;55;Monday;Sunday;92.1;985
DTW;TPA;Offline;55;Thursday;Wednesday;75.81833333;985
DTW;TPA;Expedia;9;Monday;Wednesday;147.995;985
DTW;TPA;Travelocity;13;Tuesday;Monday;73.49;985
DTW;TPA;Offline;104;Sunday;Saturday;64.19;985
DTW;TPA;Offline;48;Saturday;Friday;137.9833333;985
DTW;TPA;Online Other;7;Thursday;Thursday;102.14;985
DTW;TPA;Offline;5;Wednesday;Monday;114.5954167;985
DTW;TPA;Offline;14;Tuesday;Tuesday;96.77111111;985
DTW;TPA;Offline;49;Saturday;Saturday;141.165;985
DTW;TPA;Offline;79;Tuesday;Thursday;82.79666667;985
DTW;TPA;Travelocity;74;Tuesday;Saturday;124.19;985
DTW;TPA;Travelocity;49;Saturday;Saturday;124.19;985
DTW;TPA;Offline;43;Friday;Saturday;127.8114286;985
DTW;TPA;Travelocity;86;Thursday;Saturday;155.35;985
DTW;TPA;Offline;46;Friday;Tuesday;71.165;985
DTW;TPA;Offline;75;Sunday;Friday;127.2966667;985
DTW;TPA;Orbitz;75;Sunday;Friday;92.1;985
DTW;TPA;Online Other;40;Friday;Wednesday;94.41;985
DTW;TPA;Offline;62;Thursday;Wednesday;83.724;985
DTW;TPA;Travelocity;79;Tuesday;Thursday;59.54;985
DTW;TPA;Offline;30;Sunday;Tuesday;84.8;985
DTW;TPA;Offline;55;Saturday;Friday;121.99;985
DTW;TPA;Expedia;86;Tuesday;Thursday;59.54;985
DTW;TPA;Offline;23;Saturday;Monday;75.815;985
DTW;TPA;Orbitz;70;Thursday;Thursday;59.54;985
DTW;TPA;Expedia;84;Friday;Friday;158.14;985
DTW;TPA;Offline;82;Tuesday;Sunday;87.44;985
DTW;TPA;Travelocity;55;Saturday;Friday;129.3;985
DTW;TPA;Expedia;62;Saturday;Friday;158.14;985
DTW;TPA;Travelocity;23;Saturday;Monday;82.79;985
DTW;TPA;Online Other;53;Friday;Tuesday;82.89;985
DTW;TPA;Offline;80;Monday;Thursday;93.96;985
DTW;TPA;Expedia;51;Friday;Sunday;68.84;985
DTW;TPA;Offline;100;Thursday;Saturday;100.655;985
DTW;TPA;Travelocity;20;Tuesday;Monday;96.75;985
DTW;TPA;Offline;59;Sunday;Wednesday;78.145;985
DTW;TPA;Offline;89;Tuesday;Sunday;59.54;985
DTW;TPA;Offline;69;Monday;Sunday;87.44;985
DTW;TPA;Orbitz;80;Monday;Thursday;59.54;985
DTW;TPA;Offline;30;Saturday;Monday;80.62333333;985
DTW;TPA;Expedia;70;Saturday;Saturday;158.14;985
DTW;TPA;Offline;16;Wednesday;Friday;120.9325;985
DTW;TPA;Expedia;64;Wednesday;Thursday;110.7;985
DTW;TPA;Offline;69;Thursday;Wednesday;91.94;985
DTW;TPA;Offline;96;Tuesday;Sunday;81.73;985
DTW;TPA;Offline;40;Tuesday;Sunday;111.3975;985
DTW;TPA;Offline;6;Wednesday;Tuesday;85.62307692;985
DTW;TPA;Offline;96;Wednesday;Monday;92.1;985
DTW;TPA;Travelocity;96;Tuesday;Sunday;64.19;985
DTW;TPA;Expedia;53;Tuesday;Saturday;158.14;985
DTW;TPA;Offline;103;Thursday;Tuesday;64.19;985
DTW;TPA;Travelocity;69;Thursday;Wednesday;64.19;985
DTW;TPA;Expedia;76;Thursday;Wednesday;59.54;985
DTW;TPA;Travelocity;70;Saturday;Saturday;158.14;985
DTW;TPA;Offline;35;Sunday;Sunday;109.338;985
DTW;TPA;Online Other;6;Wednesday;Tuesday;92.095;985
DTW;TPA;Offline;121;Thursday;Saturday;68.84;985
DTW;TPA;Offline;37;Saturday;Monday;88.99333333;985
DTW;TPA;Offline;76;Monday;Sunday;115.35;985
DTW;TPA;Travelocity;16;Monday;Wednesday;78.14;985
DTW;TPA;Offline;73;Wednesday;Saturday;107.816;985
DTW;TPA;Offline;54;Monday;Saturday;126.7575;985
DTW;TPA;Offline;77;Saturday;Saturday;126.5442857;985
DTW;TPA;Offline;67;Friday;Tuesday;87.94;985
DTW;TPA;Offline;98;Friday;Friday;78.14333333;985
DTW;TPA;Travelocity;102;Tuesday;Saturday;80.04;985
DTW;TPA;Travelocity;38;Tuesday;Friday;87.44333333;985
DTW;TPA;Expedia;84;Saturday;Saturday;142.325;985
DTW;TPA;Expedia;83;Saturday;Friday;52.56;985
DTW;TPA;Offline;44;Saturday;Monday;68.61;985
DTW;TPA;Offline;18;Thursday;Monday;81.00272727;985
DTW;TPA;Travelocity;100;Tuesday;Thursday;108.54;985
DTW;TPA;Orbitz;3;Friday;Monday;106.98;985
DTW;TPA;Expedia;83;Monday;Sunday;129.31;985
DTW;TPA;Offline;74;Friday;Tuesday;62.37;985
DTW;TPA;Offline;84;Saturday;Saturday;129.3;985
DTW;TPA;Offline;26;Friday;Wednesday;86.69138889;985
DTW;TPA;Offline;83;Thursday;Wednesday;92.1;985
DTW;TPA;Online Other;80;Wednesday;Saturday;116.37;985
DTW;TPA;Online Other;34;Tuesday;Monday;78.14;985
DTW;TPA;Offline;105;Friday;Friday;64.19;985
DTW;TPA;Online Other;23;Wednesday;Friday;251.16;985
DTW;TPA;Offline;9;Tuesday;Thursday;110.0057143;985
DTW;TPA;Offline;65;Friday;Sunday;143.26;985
DTW;TPA;Orbitz;110;Sunday;Friday;64.19;985
DTW;TPA;Offline;91;Saturday;Saturday;106.236;985
DTW;TPA;Expedia;94;Sunday;Wednesday;64.19;985
DTW;TPA;Offline;90;Thursday;Wednesday;92.87333333;985
DTW;TPA;Expedia;78;Wednesday;Thursday;59.54;985
DTW;TPA;Orbitz;23;Wednesday;Friday;96.75;985
DTW;TPA;Offline;9;Thursday;Saturday;192.095;985
DTW;TPA;Travelocity;117;Sunday;Friday;64.19;985
DTW;TPA;Travelocity;23;Monday;Wednesday;78.14;985
DTW;TPA;Orbitz;94;Sunday;Wednesday;64.19;985
DTW;TPA;Offline;101;Monday;Thursday;73.49333333;985
DTW;TPA;Travelocity;23;Wednesday;Friday;106.05;985
DTW;TPA;Offline;98;Saturday;Saturday;96.75;985
DTW;TPA;Offline;87;Wednesday;Saturday;120.9342857;985
DTW;TPA;Offline;54;Wednesday;Monday;80.01;985
DTW;TPA;Offline;97;Thursday;Wednesday;71.1675;985
DTW;TPA;Expedia;105;Saturday;Saturday;64.19;985
DTW;TPA;Offline;130;Tuesday;Saturday;114.42;985
DTW;TPA;Offline;41;Tuesday;Monday;88.99333333;985
DTW;TPA;Offline;13;Tuesday;Monday;120.9708333;985
DTW;TPA;Expedia;97;Saturday;Friday;64.19;985
DTW;TPA;Offline;145;Sunday;Friday;160;985
DTW;TPA;Offline;30;Monday;Wednesday;79.47291667;985
DTW;TPA;Offline;147;Friday;Friday;106.05;985
DTW;TPA;Offline;72;Saturday;Monday;61.26;985
DTW;TPA;Expedia;115;Thursday;Sunday;68.84;985
DTW;TPA;Offline;28;Thursday;Thursday;89.06647059;985
DTW;TPA;Offline;112;Saturday;Saturday;69.32666667;985
DTW;TPA;Expedia;104;Monday;Sunday;64.19;985
DTW;TPA;Travelocity;24;Tuesday;Friday;152.56;985
DTW;TPA;Offline;16;Tuesday;Thursday;135.355;985
DTW;TPA;Offline;94;Wednesday;Saturday;78.145;985
DTW;TPA;Travelocity;20;Thursday;Wednesday;78.14;985
DTW;TPA;Online Other;26;Tuesday;Sunday;93.96;985
DTW;TPA;Offline;111;Thursday;Wednesday;103.95;985
DTW;TPA;Expedia;14;Tuesday;Tuesday;50.23333333;985
DTW;TPA;Offline;11;Wednesday;Sunday;130.60625;985
DTW;TPA;Online Other;16;Tuesday;Thursday;137.3;985
DTW;TPA;Offline;48;Tuesday;Monday;72.16285714;985
DTW;TPA;Offline;111;Monday;Sunday;96.75;985
DTW;TPA;Expedia;37;Monday;Wednesday;64.19;985
DTW;TPA;Offline;111;Saturday;Friday;82.79;985
DTW;TPA;Expedia;1;Monday;Tuesday;98.60666667;985
DTW;TPA;Offline;89;Saturday;Thursday;64.19;985
DTW;TPA;Expedia;82;Friday;Wednesday;59.54;985
DTW;TPA;Orbitz;20;Friday;Thursday;101.4;985
DTW;TPA;Offline;14;Friday;Friday;167.7275;985
DTW;TPA;Online Other;85;Friday;Saturday;139.82;985
DTW;TPA;Expedia;3;Wednesday;Saturday;110.475;985
DTW;TPA;Offline;1;Wednesday;Thursday;114.5753333;985
DTW;TPA;Expedia;6;Thursday;Wednesday;113.025;985
DTW;TPA;Offline;92;Thursday;Friday;61.09;985
DTW;TPA;Expedia;23;Tuesday;Thursday;145.915;985
DTW;TPA;Offline;1;Monday;Tuesday;101.6724901;985
DTW;TPA;Offline;62;Monday;Sunday;92.1;985
DTW;TPA;Offline;75;Wednesday;Monday;58.94;985
DTW;TPA;Expedia;18;Wednesday;Sunday;73.49;985
DTW;TPA;Online Other;1;Wednesday;Thursday;231.3166667;985
DTW;TPA;Offline;3;Wednesday;Saturday;125.361;985
DTW;TPA;Orbitz;75;Wednesday;Monday;59.54;985
DTW;TPA;Orbitz;14;Tuesday;Tuesday;76.745;985
DTW;TPA;Orbitz;62;Thursday;Wednesday;64.19;985
DTW;TPA;Travelocity;32;Thursday;Monday;68.84;985
DTW;TPA;Expedia;32;Sunday;Thursday;84.19;985
DTW;TPA;Expedia;62;Tuesday;Monday;64.19;985
DTW;TPA;Expedia;1;Sunday;Monday;106.98;985
DTW;TPA;Offline;18;Wednesday;Sunday;126.435625;985
DTW;TPA;Expedia;1;Tuesday;Wednesday;130.5125;985
DTW;TPA;Offline;37;Wednesday;Friday;109.44125;985
DTW;TPA;Offline;1;Saturday;Sunday;213.3316667;985
DTW;TPA;Orbitz;1;Monday;Tuesday;70.7;985
DTW;TPA;Expedia;89;Wednesday;Monday;73.49;985
DTW;TPA;Online Other;1;Saturday;Sunday;273.49;985
DTW;TPA;Orbitz;23;Tuesday;Thursday;93.96;985
DTW;TPA;Online Other;37;Wednesday;Friday;112.19;985
DTW;TPA;Travelocity;1;Thursday;Friday;561.86;985
DTW;TPA;Offline;5;Sunday;Friday;252.654;985
DTW;TPA;Offline;89;Wednesday;Monday;64.19;985
DTW;TPA;Offline;1;Tuesday;Wednesday;109.6552976;985
DTW;TPA;Offline;89;Monday;Saturday;86.285;985
DTW;TPA;Orbitz;37;Wednesday;Friday;98.60333333;985
DTW;TPA;Offline;21;Friday;Friday;136.5291667;985
DTW;TPA;Offline;106;Wednesday;Thursday;129.31;985
DTW;TPA;Online Other;1;Sunday;Monday;73.49;985
DTW;TPA;Expedia;8;Monday;Tuesday;78.14;985
DTW;TPA;Orbitz;39;Thursday;Monday;68.84;985
DTW;TPA;Expedia;39;Sunday;Thursday;104.8066667;985
DTW;TPA;Travelocity;44;Monday;Wednesday;124.19;985
DTW;TPA;Travelocity;96;Wednesday;Monday;64.19;985
DTW;TPA;Online Other;1;Tuesday;Wednesday;66.51;985
DTW;TPA;Offline;8;Wednesday;Thursday;214.0057143;985
DTW;TPA;Offline;116;Monday;Friday;66.43;985
DTW;TPA;Expedia;44;Wednesday;Friday;106.05;985
DTW;TPA;Offline;73;Tuesday;Friday;123.5416667;985
DTW;TPA;Offline;25;Wednesday;Sunday;123.1633333;985
DTW;TPA;Offline;8;Monday;Tuesday;87.00692308;985
DTW;TPA;Offline;8;Thursday;Friday;237.1216667;985
DTW;TPA;Offline;96;Monday;Saturday;59.54;985
DTW;TPA;Offline;20;Sunday;Saturday;141.4;985
DTW;TPA;Offline;30;Tuesday;Thursday;85.45384615;985
DTW;TPA;Offline;76;Tuesday;Monday;59.54;985
DTW;TPA;Online Other;25;Wednesday;Sunday;95.44;985
DTW;TPA;Orbitz;8;Saturday;Sunday;169.31;985
DTW;TPA;Offline;44;Wednesday;Friday;114.63875;985
DTW;TPA;Expedia;83;Tuesday;Monday;64.19;985
DTW;TPA;Online Other;8;Monday;Tuesday;75.815;985
DTW;TPA;Travelocity;1;Tuesday;Wednesday;94.885;985
DTW;TPA;Offline;12;Sunday;Friday;153.03;985
DTW;TPA;Orbitz;30;Tuesday;Thursday;73.49;985
DTW;TPA;Online Other;51;Monday;Wednesday;72.42;985
DTW;TPA;Travelocity;25;Wednesday;Sunday;58.74;985
DTW;TPA;Expedia;1;Friday;Saturday;134.88;985
DTW;TPA;Offline;103;Monday;Saturday;114.02;985
DTW;TPA;Offline;158;Monday;Friday;127.91;985
DTW;TPA;Expedia;8;Tuesday;Wednesday;101.4;985
DTW;TPA;Travelocity;44;Wednesday;Friday;186.05;985
DTW;TPA;Offline;27;Sunday;Saturday;171.51;985
DTW;TPA;Offline;28;Friday;Friday;104.3833333;985
DTW;TPA;Travelocity;8;Monday;Tuesday;74.42;985
DTW;TPA;Expedia;26;Saturday;Thursday;96.75;985
DTW;TPA;Orbitz;49;Thursday;Thursday;96.75;985
DTW;TPA;Offline;19;Tuesday;Sunday;148.202;985
DTW;TPA;Offline;90;Tuesday;Monday;62.64;985
DTW;TPA;Offline;1;Friday;Saturday;193.3681579;985
DTW;TPA;Online Other;28;Tuesday;Tuesday;78.14;985
DTW;TPA;Offline;8;Tuesday;Wednesday;99.59416667;985
DTW;TPA;Offline;110;Monday;Saturday;136.74;985
DTW;TPA;Expedia;15;Thursday;Friday;315.71;985
DTW;TPA;Online Other;32;Wednesday;Sunday;104.98;985
DTW;TPA;Offline;58;Monday;Wednesday;80.47;985
DTW;TPA;Offline;26;Saturday;Thursday;90.35125;985
DTW;TPA;Offline;51;Wednesday;Friday;117.675;985
DTW;TPA;Travelocity;19;Tuesday;Sunday;93.96;985
DTW;TPA;Offline;37;Tuesday;Thursday;85.35276316;985
DTW;TPA;Offline;34;Sunday;Saturday;132.0285714;985
DTW;TPA;Orbitz;22;Saturday;Sunday;167.44;985
DTW;TPA;Travelocity;28;Friday;Friday;96.75;985
DTW;TPA;Offline;68;Friday;Wednesday;85.765;985
DTW;TPA;Offline;15;Thursday;Friday;152.4845455;985
DTW;TPA;Orbitz;8;Tuesday;Wednesday;85.12;985
DTW;TPA;Travelocity;34;Sunday;Saturday;129.3;985
DTW;TPA;Orbitz;37;Tuesday;Thursday;94.89;985
DTW;TPA;Expedia;35;Friday;Friday;73.49;985
DTW;TPA;Online Other;15;Thursday;Friday;137.3;985
DTW;TPA;Online Other;15;Monday;Tuesday;70.7;985
DTW;TPA;Offline;67;Thursday;Monday;126.745;985
DTW;TPA;Travelocity;8;Tuesday;Wednesday;101.4;985
DTW;TPA;Offline;65;Monday;Wednesday;64.19;985
DTW;TPA;Offline;39;Wednesday;Sunday;146.2766667;985
DTW;TPA;Expedia;8;Friday;Saturday;113.955;985
DTW;TPA;Travelocity;104;Thursday;Wednesday;64.19;985
DTW;TPA;Online Other;29;Saturday;Sunday;96.75;985
DTW;TPA;Expedia;39;Tuesday;Saturday;126.745;985
DTW;TPA;Offline;58;Wednesday;Friday;129.4583333;985
DTW;TPA;Expedia;15;Tuesday;Wednesday;89.77;985
DTW;TPA;Offline;41;Sunday;Saturday;118.978;985
DTW;TPA;Travelocity;39;Wednesday;Sunday;73.49;985
DTW;TPA;Travelocity;15;Monday;Tuesday;78.14;985
DTW;TPA;Online Other;94;Tuesday;Friday;57.77;985
DTW;TPA;Offline;24;Wednesday;Saturday;148.3416667;985
DTW;TPA;Travelocity;33;Saturday;Thursday;81.86;985
DTW;TPA;Offline;8;Friday;Saturday;140.78;985
DTW;TPA;Offline;39;Tuesday;Saturday;131.50625;985
DTW;TPA;Travelocity;75;Friday;Wednesday;64.19;985
DTW;TPA;Expedia;40;Saturday;Thursday;75.815;985
DTW;TPA;Offline;16;Saturday;Monday;85.89333333;985
DTW;TPA;Offline;29;Sunday;Monday;79.305;985
DTW;TPA;Offline;42;Tuesday;Tuesday;68.84;985
DTW;TPA;Orbitz;24;Wednesday;Saturday;83.25666667;985
DTW;TPA;Offline;46;Wednesday;Sunday;107.794;985
DTW;TPA;Offline;22;Monday;Tuesday;92.21;985
DTW;TPA;Orbitz;38;Monday;Thursday;129.3;985
DTW;TPA;Online Other;15;Tuesday;Wednesday;95.44;985
DTW;TPA;Orbitz;39;Tuesday;Saturday;110.7;985
DTW;TPA;Offline;65;Wednesday;Friday;118.1414286;985
DTW;TPA;Online Other;46;Wednesday;Sunday;61.95;985
DTW;TPA;Online Other;22;Thursday;Friday;147.91;985
DTW;TPA;Orbitz;15;Tuesday;Wednesday;102.53;985
DTW;TPA;Offline;108;Tuesday;Friday;64.19;985
DTW;TPA;Offline;36;Sunday;Monday;68.84;985
DTW;TPA;Expedia;45;Monday;Thursday;64.19;985
DTW;TPA;Travelocity;36;Sunday;Monday;68.84;985
DTW;TPA;Offline;6;Thursday;Wednesday;191.9175;985
DTW;TPA;Orbitz;22;Thursday;Friday;99.075;985
DTW;TPA;Expedia;51;Tuesday;Thursday;64.19;985
DTW;TPA;Expedia;22;Tuesday;Wednesday;82.79;985
DTW;TPA;Orbitz;27;Thursday;Wednesday;73.49;985
DTW;TPA;Expedia;115;Tuesday;Friday;96.75;985
DTW;TPA;Offline;55;Sunday;Saturday;146.8233333;985
DTW;TPA;Travelocity;22;Thursday;Friday;101.4;985
DTW;TPA;Offline;49;Tuesday;Tuesday;73.298;985
DTW;TPA;Offline;29;Monday;Tuesday;74.6525;985
DTW;TPA;Offline;115;Tuesday;Friday;106.05;985
DTW;TPA;Offline;15;Friday;Saturday;85.62333333;985
DTW;TPA;Expedia;62;Sunday;Saturday;124.19;985
